text,label,clean_text
Photo: Here some kimora boobies for you &#128139; &#128298; this is how unlock before I slice a bitch. #kimorablac... http://t.co/puKJtghIPB,1,Photo: Here some kimora boobies for you this is how unlock before I slice a bitch. #kimorablac... [URL]
"RT @declothed: this dogs like 
""Go on, tell em I ate your bitch ass homework. they ain't never gunna believe your dumb ass"" http://t.co/wLN&#8230;",1,"RT @user this dogs like ""Go on, tell em I ate your bitch ass homework. they ain't never gunna believe your dumb ass"" [URL]#8230;"
@carlybutler96 just texted yea queer bait &#128536;,1,@user just texted yea queer bait
"all these beautiful bitches, sucha beautiful thing",1,"all these beautiful bitches, sucha beautiful thing"
Wow my dad just racked me what a fag,1,Wow my dad just racked me what a fag
RT @creepingsharia: Syrian Brought to US for &#8220;Democracy Training&#8221; Endorses&#160;Jihadis http://t.co/lfhCto8777,2,RT @user Syrian Brought to US for Democracy Training EndorsesJihadis [URL]
@djceeloss handles lol that shit only 315 hp now your bitch is stick soo I know was good with them double shifting aha,1,@user handles lol that shit only 315 hp now your bitch is stick soo I know was good with them double shifting aha
@JStac825 @ThatAngryNigga these niggas must be deaf. When's the last time you heard a Roots song on the radio? Quest don't get bitches!,1,@user @user these niggas must be deaf. When's the last time you heard a Roots song on the radio? Quest don't get bitches!
@spoilmeharder @ChaldeanCutie Greta... You let a fag do this to me I thought we were cool,1,@user @user Greta... You let a fag do this to me I thought we were cool
"RT @xjayyandrew: I'm trynna find me a wifey type, not a hoe type.",1,"RT @user I'm trynna find me a wifey type, not a hoe type."
RT @DaMcGrizzlyBear: the ghetto if UD wins tonight: http://t.co/PkZmkn2WKo,2,RT @user the ghetto if UD wins tonight: [URL]
My baby guinea pig is so cute #Adorable,2,My baby guinea pig is so cute #Adorable
"' If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... http://t.co/lVNDRDPpQT",0,"' If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... [URL]"
The bitches act like they don't be in the club with they ass all out in too little ass skirts &amp; shorts giving em yeast infections n shit.,1,The bitches act like they don't be in the club with they ass all out in too little ass skirts shorts giving em yeast infections n shit.
I'm in this bitch &#128563;&#128563;&#128563;&#128563; like a mf &#128514;&#128514;&#128514;&#128514;&#9996;&#65039;&#127811;&#128080;&#128168;,1,I'm in this bitch like a mf
"@Brice2254 Fuck you, faggot.",0,"@user Fuck you, faggot."
RT @YoungMoneyKem: @scottvohar @matty_kem Nigga I'm just popping Molly &amp; stepping out. You bowling bitch don't come at me,1,RT @user @user @user Nigga I'm just popping Molly stepping out. You bowling bitch don't come at me
this guy @ToksVisions is in here singing negro spirituals n shit,1,this guy @user is in here singing negro spirituals n shit
@JennaHord12 Feels like it's been a year since I seen ya queer lolol,1,@user Feels like it's been a year since I seen ya queer lolol
"@J__F__H Happy Another Group of 365 Days, you weird ass son of a bitch. That's why we all love you, though. Hoping there are riots in H-town",1,"@user Happy Another Group of 365 Days, you weird ass son of a bitch. That's why we all love you, though. Hoping there are riots in H-town"
RT @JazzRiley: Can't trust none of these hoes,1,RT @user Can't trust none of these hoes
RT @thotbucket: This kid is wearing HUF socks and a Don't Sweat My Swag sweatshirt. And I'm like leave some pussy for the rest of us dude,1,RT @user This kid is wearing HUF socks and a Don't Sweat My Swag sweatshirt. And I'm like leave some pussy for the rest of us dude
"@CdashRay ""she's wearing the same shirt, what a bitch.""",1,"@user ""she's wearing the same shirt, what a bitch."""
"RT @Jukeyxo: If a girl sit on your face, and your nose goes into her pussy, and she rides your nose like a bull, she's a keeper.",1,"RT @user If a girl sit on your face, and your nose goes into her pussy, and she rides your nose like a bull, she's a keeper."
"Being coons &#8220;@FatTravis_6200: At??? @TiFFANY_P0RSCHE: Y'all are amazing.""&#8221;",2,"Being coons @user At??? @user Y'all are amazing."""
"RT @Matthops82: In conclusion, Lois Lerner is a giant bitch.",1,"RT @user In conclusion, Lois Lerner is a giant bitch."
@CsSalazar15 yeah right pussy !,1,@user yeah right pussy !
Our professor said hoes and he said butt hurt... What a boss,1,Our professor said hoes and he said butt hurt... What a boss
@_Maniac_Mind_ @Marcfoor4 stfu with that what I'm gonna do and just fuck oh pussy ads nigga,1,@user @user stfu with that what I'm gonna do and just fuck oh pussy ads nigga
"@Jobbe03 You need to insert a chill pill up your ass. Twice a day until your bitch assness goes away. If the problem persists, see a doctor.",1,"@user You need to insert a chill pill up your ass. Twice a day until your bitch assness goes away. If the problem persists, see a doctor."
RT @Moisessp14: Look at u now u pregnant stupid bitch lol,0,RT @user Look at u now u pregnant stupid bitch lol
@asshole_king pats owner is a kike.,0,@user pats owner is a kike.
RT @vackra_lognn: I don't know why I go on that pancake face bitchs twitter. She gets me tight every time,1,RT @user I don't know why I go on that pancake face bitchs twitter. She gets me tight every time
I have never actually seen a yellow duck.,2,I have never actually seen a yellow duck.
"@AJ0427 @AshActually Hey, I don't always go there. Sometimes, these three crazy bitches and one suave MFer trick me into going with them",1,"@user @user Hey, I don't always go there. Sometimes, these three crazy bitches and one suave MFer trick me into going with them"
"I know right. Get one guy out!! Man! @pjmclaugh: You had ONE JOB, Josh@Nobz13 Outman! #Yankees&#8221;",2,"I know right. Get one guy out!! Man! @user You had ONE JOB, Josh@user Outman! #Yankees"
When Jake was mad happy and hugged muscle faced Renee Russo at the end of 1 I was like yeah them bitches bout to win it all!!!,1,When Jake was mad happy and hugged muscle faced Renee Russo at the end of 1 I was like yeah them bitches bout to win it all!!!
You know what fuck that bitch and you didnt react? girl it's me and you,1,You know what fuck that bitch and you didnt react? girl it's me and you
Lmaooo RT @Handsomeesco_55 She a tranny if she can open a jar of pickles by herself,0,Lmaooo RT @user She a tranny if she can open a jar of pickles by herself
"As I tweeted before any man telling me to go to the kitchen this season could tell his mom that, father probably wouldn't of left..bitch",1,"As I tweeted before any man telling me to go to the kitchen this season could tell his mom that, father probably wouldn't of left..bitch"
&#8220;@mayi_Mcdonald: I got hella hoes.&#8221;&#128559;,1,@user I got hella hoes.
Cowboys are the best in the NFC. About time these faggots got their shit together,1,Cowboys are the best in the NFC. About time these faggots got their shit together
Dem niccas run plays too quick,1,Dem niccas run plays too quick
So if a girl gets drunk and does some hoe shit...it's rape now???,1,So if a girl gets drunk and does some hoe shit...it's rape now???
@alexrojas_10 yo fag Rojas,1,@user yo fag Rojas
&#8220;@uGOTTAeatTHEass: Niggas swear they love a honest bitch tho http://t.co/vastMFJphu&#8221; &#128514;&#128557;&#128514;&#128557;&#128514;&#128557; he salty bm,1,@user Niggas swear they love a honest bitch tho [URL]#8221; he salty bm
"RT @fvtboy: Half the bitches that say tfti , wouldn't even go I bet.",1,"RT @user Half the bitches that say tfti , wouldn't even go I bet."
"#AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. #Tcot #teaparty #azflooding",0,"#AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. #Tcot #teaparty #azflooding"
@elchavaloko what's the difference between the three of the nig Nog's?,1,@user what's the difference between the three of the nig Nog's?
Lol Father has bitches pouring arizona tea on themselves in this one video,1,Lol Father has bitches pouring arizona tea on themselves in this one video
"RT @WBeezy_: ""@I_DontKIAra: my pussy dry 24/7 &#128530;"" http://t.co/yPvNTYdU28",1,"RT @user ""@user my pussy dry 24/7 "" [URL]"
"Oomf got the ""hoes""",1,"Oomf got the ""hoes"""
RT @KenaiViveros: Ima bitch him out lol @Versharky,1,RT @user Ima bitch him out lol @user
"@zT_Supreme @uncr4fted @yoPapi_chulo it doesnt matter if it was a joke, the fact still remains that hes a faggot for pretending to be a girl",1,"@user @user @user it doesnt matter if it was a joke, the fact still remains that hes a faggot for pretending to be a girl"
"RT @KINGTUNCHI_: I finally realize that these bitches just wanna see me down , wanna see me fall",1,"RT @user I finally realize that these bitches just wanna see me down , wanna see me fall"
I roll a blunt better than the bitches in Havana ! Cause I'm the king round here !,1,I roll a blunt better than the bitches in Havana ! Cause I'm the king round here !
Lol RT @JayFucknHarris: Youuuuu got niggas but I don't got bitches,0,Lol RT @user Youuuuu got niggas but I don't got bitches
"@UptownRaised Shame that your mama didn't teach you not to call women ""bitch"". Well, we all ain't that fortunate, I guess.",1,"@user Shame that your mama didn't teach you not to call women ""bitch"". Well, we all ain't that fortunate, I guess."
@NyJusDntGAF no one cares nigger,1,@user no one cares nigger
"RT @Shakestweetz: Friends of @philbarron: @javachik has let me know that Phil is very ill. His infection has gone septic, and he is fightin&#8230;",2,"RT @user Friends of @user @user has let me know that Phil is very ill. His infection has gone septic, and he is fightin"
bitch betta get it right...shout out....ddaaawwgggffaaaccee cccaalldddeerooonn......dese hoes be aktin... http://t.co/FElt4DNd,1,bitch betta get it right...shout out....ddaaawwgggffaaaccee cccaalldddeerooonn......dese hoes be aktin... [URL]
@ICBC_World214 @FreeBlizz_ICBC bitch bought her son some talking bout I had to get em before they sold out,1,@user @user bitch bought her son some talking bout I had to get em before they sold out
@The_Paradox He a bitch you should do it,1,@user He a bitch you should do it
RT @iMGorgeous_HOES: Karmas a bitch &#128514;&#128514;&#128514;?,1,RT @user Karmas a bitch ?
"' O M G you like stop controllin me , I'm like bitch fuck you thought ? She like niggah fuck you mean !",1,"' O M G you like stop controllin me , I'm like bitch fuck you thought ? She like niggah fuck you mean !"
"You the bitch nigga type, you ain't never had a fight.",1,"You the bitch nigga type, you ain't never had a fight."
Some bitches truly ain't shit !,1,Some bitches truly ain't shit !
RT @____Quinn: When you thinking about killing a bitch http://t.co/bT7hf28U0d,1,RT @user When you thinking about killing a bitch [URL]
some call me the song bird of my generation,2,some call me the song bird of my generation
I can't stand to see my ex with another ugly bitch &#128514;,1,I can't stand to see my ex with another ugly bitch
"happy birthday to my main bitch, my ride or die, my girlfriend&#128149; love you so much @rosestokoe http://t.co/wuWByu2oYJ",1,"happy birthday to my main bitch, my ride or die, my girlfriend love you so much @user [URL]"
"Ain't nothing funnier then watching somebody live a complete different life on the internet I be like ""who this hoe think she foolin""",1,"Ain't nothing funnier then watching somebody live a complete different life on the internet I be like ""who this hoe think she foolin"""
"RT @5200LorA: im pregnant ass bitches , matter fact ima slip down the steps ass bitches",1,"RT @user im pregnant ass bitches , matter fact ima slip down the steps ass bitches"
