text,label,clean_text
"RT @BLVKOUT: &#8220;@EMPRESSRAW: &#8220;@Naezus: Best man ever RT @TRILL_A_G: ""I'd fuck her right in the pussy!!!!"" http://t.co/Xfn5gaURXm&#8221;&#128514;&#128514;&#128514;&#8221; my nigg&#8230;",1,"rt @user @user @user best man ever rt @user ""i'd fuck her right in the pussy!!!!"" [url]#8221; my nigg"
"RT @ripstephanie_: ""let my shirt go bitch it's Aeropostale wtf is wrong with you "" &#128514;&#128557;&#128514; https://t.co/xM5s5HN7tq",1,"rt @user ""let my shirt go bitch it's aeropostale wtf is wrong with you "" [url]"
RT @LeBronVuitton: Do I fuck her or feed her? &#8220;@Jaykelz: I hate fat / thick bitches&#8221;,1,rt @user do i fuck her or feed her? @user i hate fat / thick bitches
RT @breebree1731: What a bitch.,1,rt @user what a bitch.
&#8220;@SlimThickChicks: &#128525;&#128525;&#128525;&#128525; http://t.co/qMhkkQH8hg&#8221;kid in the yellow is rock hard,1,@user [url]#8221;kid in the yellow is rock hard
I like taking niggas hoes but I stop doing that &#9995;,0,i like taking niggas hoes but i stop doing that
My Twitter app is poo trash.,2,my twitter app is poo trash.
I got 99 problems but a pussy ass bitch ain't one ;),1,i got 99 problems but a pussy ass bitch ain't one ;)
"""@ArizonasFinest6: Why the eggplant emoji doe?""y he say she looked like scream lmao",2,"""@user why the eggplant emoji doe?""y he say she looked like scream lmao"
Find her ass and push her down some stairs by accident. Throw some water on the floor. Shit. Kick a bitch.,1,find her ass and push her down some stairs by accident. throw some water on the floor. shit. kick a bitch.
RT @HoeFact: Don't trust these hoes http://t.co/03SoHP4P41,1,rt @user don't trust these hoes [url]
I really just wanna brake your fucking head in but I'll look like a bitch if hit you.....,1,i really just wanna brake your fucking head in but i'll look like a bitch if hit you.....
That's yo bitch..... I was all up in her guts,1,that's yo bitch..... i was all up in her guts
@RunuldoRants faggot sack,0,@user faggot sack
Auburnnn hoe,1,auburnnn hoe
"+1 Otakon badge, now with what I'm going to lovingly refer to as my ""cripple ribbon.""",1,"+1 otakon badge, now with what i'm going to lovingly refer to as my ""cripple ribbon."""
"trash night tonight. I can already hear the sound of America's thriving economic sector out on the street, four wheels, one of them wobbles.",2,"trash night tonight. i can already hear the sound of america's thriving economic sector out on the street, four wheels, one of them wobbles."
That bitch hollerin abt fuck me nahh Fuck dat bitch!!!,1,that bitch hollerin abt fuck me nahh fuck dat bitch!!!
RT @Bob_Heller: Whoever called it the lowest common denominator and not stupid pussy number was probably more mature than me and definitely&#8230;,1,rt @user whoever called it the lowest common denominator and not stupid pussy number was probably more mature than me and definitely
Whenever you need your hoe protected on social media or anywhere in the world? Please contact @JPERZELL and he'll fight for that hoe.,1,whenever you need your hoe protected on social media or anywhere in the world? please contact @user and he'll fight for that hoe.
I've told those bitches at the dentist about my gums receding for the past fuckin year and now they wanna warn me about it,1,i've told those bitches at the dentist about my gums receding for the past fuckin year and now they wanna warn me about it
If you not my bitch. I really don't care &#128076;,1,if you not my bitch. i really don't care
Thirsty bitches&lt;&lt;&lt;&lt; Not attractive,1,thirsty bitches not attractive
@Yankees isn't that kind of saying the #Braves won't make it to the World Series? LOL,2,@user isn't that kind of saying the #braves won't make it to the world series? lol
#iubb #1 suiting up again tonight! #Indiana #IU #ncaa #hoosierdaddy #HoosierNation #hoosiers,2,#iubb #1 suiting up again tonight! #indiana #iu #ncaa #hoosierdaddy #hoosiernation #hoosiers
I just touched down on that pussy,1,i just touched down on that pussy
lol @ that tweet zebra.,2,lol @ that tweet zebra.
Bring a niggah some icecream,1,bring a niggah some icecream
99 problems but a bitch ain't one,1,99 problems but a bitch ain't one
Im order to be a real nicca you gotta be Real ... Nicca!,1,im order to be a real nicca you gotta be real ... nicca!
And bitch I ain't bout to debate with Ya funky ass either.,1,and bitch i ain't bout to debate with ya funky ass either.
"RT @RapBars_: Joey Badass said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life""",2,"rt @user joey badass said ""traded in my nikes for a new mic, i guess it's safe to say he sold his soles for a new life"""
@MIKEB_IN_THE_D rams are for fags,1,@user rams are for fags
Nigga a dyke RT @2Girls1Richard: .. RT @_AyooTeezy: Melo garbage ass just now hitting 20k,1,nigga a dyke rt @user .. rt @user melo garbage ass just now hitting 20k
&#8220;@Erikaj00: &#8220;@Hazel_Dot_Com: Hell naw. RT @Dexluger: I wanna see this! http://t.co/u1dqv3EEV3&#8221; yes! Lol&#8221;trash as hell,1,@user @user hell naw. rt @user i wanna see this! [url]#8221; yes! loltrash as hell
"there was a bird on the back balcony, dead. with sadness I reflected on the fragility of life, put him in a bag, and threw him in the trash.",2,"there was a bird on the back balcony, dead. with sadness i reflected on the fragility of life, put him in a bag, and threw him in the trash."
every time this bitch makes a status about guys she texts me like whatttt loll,1,every time this bitch makes a status about guys she texts me like whatttt loll
"RT @SethMacFarlane: And thus endeth our warm, fuzzy holiday lesson: Never take those you love for granted, for they can be gone in a flash.",2,"rt @user and thus endeth our warm, fuzzy holiday lesson: never take those you love for granted, for they can be gone in a flash."
All these fuckin dudes do is bitch at the refs....shut the fuck up and play,1,all these fuckin dudes do is bitch at the refs....shut the fuck up and play
"Eat that pussy like i got the munchies,",1,"eat that pussy like i got the munchies,"
Saya Natsukawa gets her pussy fucked and licked by two horny&#160;Japaneses. http://t.co/e1va9eIIz3,1,saya natsukawa gets her pussy fucked and licked by two hornyjapaneses. [url]
RT @KissMy_klASSy: Exactly. .same shit I said&gt;&gt;&gt; @Im_Yung_Jay: So nobody think Mimi was outta line for inviting Stevie J to the gay nicca v&#8230;,0,rt @user exactly. .same shit i said @user so nobody think mimi was outta line for inviting stevie j to the gay nicca v
What that bitch Tryna say,1,what that bitch tryna say
Or I'm vibing and they ask to see the aux cord knowing they bout to play some trash &#128530;,2,or i'm vibing and they ask to see the aux cord knowing they bout to play some trash
"I ain't afraid to cut a bitch, or open a package or somethin. #Gangsta http://t.co/3RbXlChr4f",1,"i ain't afraid to cut a bitch, or open a package or somethin. #gangsta [url]"
"RT @LosBeOnIt: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title d&#8230;",1,"rt @user sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title d"
@urdaddy936192 @LuM1996 @PRoseish not in Florida retard,1,@user @user @user not in florida retard
"' I thinkkk shee knows , about , maaaa otheeeeeeeer bitch &#1041219; .",1,"' i thinkkk shee knows , about , maaaa otheeeeeeeer bitch ."
RT @bigshaadswerver: Yu take this money we gon throw a party on that pussy,1,rt @user yu take this money we gon throw a party on that pussy
"@RealSkipBayless @KingJames is a little bitch , that's why",1,"@user @user is a little bitch , that's why"
"Poor Henry, he's supporting the right 2/3 of you guys all on his gut! Don't hurt it, Charlie... (@lizziecuevas)http://yfrog.com/h300cwrj",2,"poor henry, he's supporting the right 2/3 of you guys all on his gut! don't hurt it, charlie... (@user"
@cristiannt_ bitch am not gonna shut shit up feel free to join them,1,@user bitch am not gonna shut shit up feel free to join them
Hmu talmbout match but when I pull up its 30 other niccas wit ya &#128530;,2,hmu talmbout match but when i pull up its 30 other niccas wit ya
"RT ""@_ThatGAPeach: &amp; alla my niggas hot boys , so don't bring no ice in this bitch &#128130;&#8221;",0,"rt ""@user alla my niggas hot boys , so don't bring no ice in this bitch"
RT @Vaeflare: ...Because sometimes you just need a moment to appreciate a noble guinea pig with steampunk dragon wings. http://t.co/SeRyx9v&#8230;,2,rt @user ...because sometimes you just need a moment to appreciate a noble guinea pig with steampunk dragon wings. [url]#8230;
bitch I might b,1,bitch i might b
stinky hoe,1,stinky hoe
RT @Arrogantiii: Ona niggas I'll really beat dat hoe up,1,rt @user ona niggas i'll really beat dat hoe up
Tomorrow's agenda: bake brownies &amp; visit a couple open house.,2,tomorrow's agenda: bake brownies visit a couple open house.
They got David taking out the trash &#128514;&#128514;&#128514;&#128514;,2,they got david taking out the trash
That warm fuzzy feeling when you're able to give someone a helping hand. Talking about medical problems with others can really help.,2,that warm fuzzy feeling when you're able to give someone a helping hand. talking about medical problems with others can really help.
"RT @delphrano: Berto couldn't KO this dude who wanted to get KO'd&#8230;Berto's trash, Upsher's trash, that fight was trash. #BronerTaylor #Boxing",2,"rt @user berto couldn't ko this dude who wanted to get ko'dberto's trash, upsher's trash, that fight was trash. #bronertaylor #boxing"
This bitch Gmfu.,1,this bitch gmfu.
RT @newnewgotbandz: Look at yall bitches for the child support keep getting pregnant ass bitches,1,rt @user look at yall bitches for the child support keep getting pregnant ass bitches
@pussyjuices drink pussy juice nigga,1,@user drink pussy juice nigga
Fuck this bitch idc #TGIF,1,fuck this bitch idc #tgif
1300 for the eggs sunny side nicca .. @EastsideDame,2,1300 for the eggs sunny side nicca .. @user
What do you do when you the nigga thats currently cuffin a bitch dats getting exposed? &#128514;&#128553;&#128557;&#128514;&#128514;,1,what do you do when you the nigga thats currently cuffin a bitch dats getting exposed?
Let's be serious. Most fans/callers wanted to run heavily and dink and dunk. doesn't work great against a D you can't get extra yrds against,2,let's be serious. most fans/callers wanted to run heavily and dink and dunk. doesn't work great against a d you can't get extra yrds against
RT @nikkiconner13: Panera with my bottom bitch @iSpeakMut,1,rt @user panera with my bottom bitch @user
RT @crissstaaaaal: If unfollow me you're a little bitch cus you couldn't handle my tweets lol,1,rt @user if unfollow me you're a little bitch cus you couldn't handle my tweets lol
RT @BruceVH: Getting over a painful experience is like crossing the monkey bars. You have to let go at some point in order to move forward.&#8230;,2,rt @user getting over a painful experience is like crossing the monkey bars. you have to let go at some point in order to move forward.
RT @Chykalet: If you're fucking your sons barber and you still gotta pay for the cut...ya pussy is wack! &#128569;,1,rt @user if you're fucking your sons barber and you still gotta pay for the cut...ya pussy is wack!
&#8220;@ToriJBerman: Shavonne was doing ballet in the middle of the street last night and fell &#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#8221;&#128557;&#128557;&#128557; bitch it wasn't ballet,1,@user shavonne was doing ballet in the middle of the street last night and fell bitch it wasn't ballet
@CassiusClay_232 who all in that hoe,1,@user who all in that hoe
Early bird gets the worm.... #GoGetIt,2,early bird gets the worm.... #gogetit
Fuck Ur god until dat faggot strikes me down,0,fuck ur god until dat faggot strikes me down
&#128514;&#128514;&#128514;&#128514; @shoota1017 bitch was mad af https://t.co/9C4i4W7Q7D,1,@user bitch was mad af [url]
"@kmdk83 @BeautifulMined
I hopes dis ain't cause he colored cause I knows he be actin all nigga like",0,@user @user i hopes dis ain't cause he colored cause i knows he be actin all nigga like
RT @Jessycaa_Rubi: You swear youre down n the realest n you stay doing little bitch shit like that,1,rt @user you swear youre down n the realest n you stay doing little bitch shit like that
RT @dahliafoxx: sick of bitches bitching about other bitches.,1,rt @user sick of bitches bitching about other bitches.
"RT @MrFourTwentyy: Everybody fckn everybody bitch &amp; everybody with the shit, that's life",1,"rt @user everybody fckn everybody bitch everybody with the shit, that's life"
